fechaDato,idVariable,bateria,bateria_voltios,valor
1568447924,2,57,3.87,15.15
1568448038,2,56,3.87,15.12
1568448150,2,57,3.87,15.21
1568448262,2,57,3.87,15.21
1568448377,2,57,3.87,15.29
1568448498,2,57,3.87,15.33
1568448616,2,57,3.87,15.30
1568448731,2,56,3.86,15.33
1568448842,2,57,3.87,15.30
1568448954,2,56,3.86,15.30
1568449065,2,56,3.86,15.35
1568449177,2,57,3.86,15.31
1568449288,2,56,3.86,15.27
1568449400,2,56,3.86,15.26
1568449511,2,56,3.86,15.27
1568449622,2,56,3.86,15.19
1568449733,2,56,3.86,15.21
1568449845,2,56,3.86,15.09
1568449960,2,56,3.86,14.94
1568450071,2,56,3.86,14.96
1568450192,2,56,3.86,15.16
1568450304,2,56,3.86,15.60
1568450415,2,56,3.86,16.38
1568450529,2,56,3.86,16.34
1568450640,2,56,3.86,16.12
1568450757,2,56,3.86,15.85
1568450868,2,56,3.86,15.68
1568450979,2,56,3.86,15.57
1568451091,2,56,3.86,15.48
1568451203,2,56,3.86,15.47
1568451315,2,56,3.86,15.38
1568451426,2,56,3.86,15.27
1568451539,2,56,3.86,15.13
1568451659,2,56,3.86,15.01
1568451774,2,56,3.86,15.00
1568451885,2,56,3.86,14.96
1568452005,2,56,3.86,14.85
1568452116,2,56,3.86,14.81
1568452229,2,56,3.85,14.86
1568452340,2,56,3.86,14.85
1568452451,2,56,3.85,14.93
1568452566,2,56,3.85,14.92
1568452678,2,56,3.86,14.85
1568452789,2,56,3.85,14.61
1568452904,2,56,3.85,14.40
1568453016,2,56,3.85,14.36
1568453128,2,56,3.85,14.34
1568453244,2,56,3.85,14.32
1568453355,2,56,3.86,14.40
1568453467,2,56,3.85,14.47
1568453579,2,56,3.86,14.43
1568453691,2,56,3.86,14.53
1568453802,2,56,3.85,14.54
1568453935,2,56,3.86,14.51
1568454060,2,56,3.86,14.63
1568454172,2,56,3.86,14.68
1568454288,2,56,3.86,14.77
1568454400,2,56,3.86,14.94
1568454516,2,56,3.86,14.92
1568454627,2,56,3.86,14.84
1568454747,2,56,3.86,14.86
1568454858,2,56,3.86,14.83
1568454969,2,56,3.86,14.90
1568455081,2,56,3.86,15.37
1568455193,2,56,3.85,15.73
1568455305,2,56,3.86,16.17
1568455416,2,56,3.86,16.54
1568455531,2,56,3.86,16.88
1568455642,2,56,3.86,17.16
1568455761,2,56,3.85,17.52
1568455882,2,55,3.85,17.75
1568456003,2,55,3.85,17.98
1568456115,2,55,3.85,18.19
1568456227,2,55,3.85,18.38
1568456339,2,55,3.85,18.59
1568456450,2,55,3.85,18.75
1568456561,2,55,3.85,18.83
1568456673,2,55,3.85,18.86
1568456785,2,55,3.85,18.86
1568456900,2,55,3.85,18.84
1568457015,2,55,3.85,18.78
1568457130,2,55,3.85,18.73
1568457245,2,55,3.85,18.80
1568457377,2,55,3.85,18.74
1568457489,2,54,3.85,18.75
1568457600,2,55,3.85,18.77
1568457715,2,55,3.85,18.77
1568457826,2,55,3.85,18.76
1568457938,2,55,3.85,18.87
1568458050,2,55,3.85,18.88
1568458171,2,55,3.85,18.96
1568458286,2,55,3.85,19.08
1568458401,2,55,3.85,19.21
1568458516,2,55,3.85,19.25
1568458627,2,55,3.85,19.20
1568458738,2,55,3.85,19.15
1568458849,2,55,3.85,19.10
1568458964,2,55,3.85,18.70
1568459076,2,55,3.85,18.23
1568459191,2,53,3.85,17.79
1568459302,2,55,3.85,17.37
1568459524,2,55,3.85,16.67
1568459635,2,54,3.85,16.41
1568459769,2,55,3.85,16.19
1568459912,2,55,3.85,16.19
1568460028,2,55,3.85,16.33
1568460139,2,55,3.85,16.65
1568460372,2,57,3.86,17.14
1568460496,2,56,3.85,17.06
1568460617,2,56,3.85,16.55
1568460728,2,56,3.85,16.29
1568460845,2,56,3.85,16.29
1568460957,2,55,3.85,16.44
1568461069,2,56,3.87,16.50
1568461180,2,56,3.87,16.46
1568461292,2,56,3.87,16.35
1568461403,2,55,3.86,16.30
1568461524,2,55,3.85,16.28
1568461636,2,57,3.87,16.29
1568461747,2,56,3.86,16.33
1568461858,2,55,3.85,16.34
1568461969,2,58,3.87,16.33
1568462080,2,56,3.87,16.32
1568462191,2,55,3.85,16.33
1568462306,2,56,3.85,16.37
1568462417,2,55,3.86,16.36
1568462528,2,55,3.87,16.38
1568462639,2,56,3.85,16.37
1568462750,2,55,3.85,16.32
1568462865,2,56,3.87,16.28
1568462976,2,58,3.87,16.30
1568463091,2,58,3.86,16.34
1568463206,2,55,3.85,16.36
1568463317,2,57,3.87,16.34
1568463428,2,57,3.87,16.35
1568463539,2,57,3.88,16.34
1568463651,2,57,3.85,16.40
1568463766,2,56,3.87,16.53
1568463987,2,57,3.87,16.61
1568464098,2,56,3.85,16.60
1568464209,2,57,3.88,16.63
1568464448,2,56,3.87,16.81
1568464568,2,57,3.87,16.70
1568464683,2,56,3.87,16.75
1568464816,2,57,3.87,16.79
1568464927,2,58,3.87,16.80
1568465039,2,58,3.87,16.79
1568465150,2,58,3.87,16.80
1568465262,2,58,3.88,16.88
1568465373,2,59,3.88,17.07
1568465485,2,60,3.89,17.32
1568465597,2,62,3.90,17.71
1568465708,2,62,3.91,18.24
1568465825,2,63,3.92,18.94
1568465936,2,63,3.92,20.02
1568466047,2,63,3.92,21.04
1568466180,2,64,3.92,21.81
1568466291,2,64,3.92,22.09
1568466422,2,64,3.92,21.34
1568466534,2,61,3.90,21.08
1568466645,2,63,3.92,20.66
1568466756,2,64,3.92,20.91
1568466867,2,65,3.92,21.74
1568466982,2,65,3.92,22.42
1568467097,2,65,3.93,22.55
1568467212,2,65,3.93,22.98
1568467327,2,65,3.93,23.16
1568467438,2,65,3.93,23.35
1568467549,2,65,3.93,23.09
1568467660,2,65,3.93,23.05
1568467771,2,63,3.91,23.36
1568467892,2,62,3.90,23.92
1568468007,2,62,3.90,24.02
1568468118,2,61,3.90,24.75
1568468229,2,61,3.89,24.72
1568468340,2,61,3.90,24.38
1568468451,2,60,3.89,23.86
1568469781,2,62,3.90,24.88
1568469896,2,62,3.90,25.35
1568470007,2,62,3.90,25.63
1568470119,2,62,3.90,26.18
1568470230,2,62,3.90,26.99
1568470341,2,62,3.90,27.21
1568470452,2,62,3.90,27.35
1568470563,2,62,3.90,27.28
1568470675,2,62,3.90,27.68
1568470786,2,62,3.90,27.72
1568470905,2,62,3.90,27.90
1568471017,2,62,3.90,27.98
1568471128,2,61,3.90,27.22
1568471241,2,61,3.90,27.17
1568471394,2,61,3.90,27.48
1568471505,2,62,3.90,27.62
1568471650,2,62,3.90,27.95
1568471761,2,62,3.90,28.02
1568471907,2,62,3.90,27.15
1568472021,2,63,3.91,26.14
1568472133,2,62,3.91,26.23
1568472251,2,63,3.91,26.56
1568472372,2,63,3.91,27.47
1568472483,2,63,3.92,26.86
1568472598,2,63,3.92,26.86
1568472709,2,63,3.91,27.28
1568472820,2,64,3.92,27.47
1568472935,2,65,3.93,28.07
1568473050,2,65,3.93,28.07
1568473165,2,65,3.93,28.11
1568473276,2,65,3.92,28.07
1568473389,2,64,3.92,28.06
1568473500,2,65,3.93,28.25
1568473611,2,65,3.93,28.29
1568473725,2,65,3.93,28.00
1568473840,2,65,3.92,28.07
1568473951,2,65,3.93,27.77
1568474066,2,66,3.93,27.80
1568474177,2,67,3.94,28.03
1568474301,2,68,3.94,27.89
1568474417,2,67,3.94,27.97
1568474529,2,66,3.93,28.29
1568474640,2,67,3.94,28.30
1568474751,2,68,3.95,28.47
1568474862,2,69,3.96,28.74
1568474974,2,69,3.96,28.86
1568475089,2,69,3.96,28.75
1568475200,2,66,3.94,28.46
1568475311,2,67,3.94,28.09
1568475423,2,69,3.96,27.88
1568475538,2,68,3.95,27.70
1568475650,2,67,3.94,28.36
1568475762,2,66,3.94,28.50
1568476124,2,68,3.95,28.83
1568476237,2,66,3.94,29.05
1568476470,2,66,3.94,29.35
1568476582,2,67,3.94,29.48
1568476697,2,68,3.94,29.14
1568476809,2,68,3.95,28.76
1568476920,2,68,3.95,28.89
1568477135,2,68,3.94,29.14
1568477252,2,67,3.94,28.84
1568477363,2,66,3.94,28.74
1568477478,2,66,3.94,28.78
1568477593,2,66,3.94,28.54
1568477709,2,66,3.94,28.61
1568477824,2,66,3.94,28.63
1568477939,2,66,3.94,28.48
1568478054,2,66,3.93,28.50
1568478293,2,66,3.93,28.21
1568478409,2,66,3.94,28.17
1568478524,2,67,3.94,27.76
1568478639,2,66,3.94,27.70
1568478754,2,66,3.94,28.02
1568478869,2,66,3.94,28.10
1568478994,2,66,3.93,28.16
1568479105,2,66,3.93,28.23
1568479217,2,66,3.94,28.36
1568479329,2,66,3.93,28.33
1568479445,2,66,3.93,28.05
1568479557,2,67,3.94,28.09
1568479793,2,68,3.94,28.43
1568479906,2,68,3.95,28.55
1568480021,2,68,3.95,28.69
1568480136,2,68,3.95,28.77
1568480261,2,68,3.95,28.39
1568480379,2,68,3.95,28.29
1568480494,2,69,3.96,28.77
1568480609,2,70,3.97,28.72
1568480724,2,69,3.96,28.48
1568480839,2,70,3.96,28.48
1568480955,2,70,3.96,29.04
1568481070,2,70,3.97,29.44
1568481185,2,70,3.97,29.08
1568481300,2,71,3.98,29.22
1568481415,2,70,3.97,29.08
1568481531,2,69,3.96,29.09
1568481642,2,70,3.97,29.11
1568481757,2,70,3.97,29.22
1568481868,2,71,3.98,29.37
1568481979,2,71,3.98,29.51
1568482094,2,72,3.98,29.55
1568482209,2,72,3.98,29.79
1568483556,2,72,3.98,29.76
1568483689,2,71,3.98,30.13
1568483804,2,72,3.98,30.28
1568483919,2,73,3.98,30.45
1568484034,2,73,3.99,30.65
1568484149,2,73,3.99,30.80
1568484264,2,73,3.99,30.25
1568484379,2,74,4.00,29.52
1568484379,2,74,4.00,29.52
1568484499,2,74,4.00,29.34
1568484618,2,74,4.00,29.50
1568484733,2,75,4.00,29.33
1568485623,2,75,4.00,28.27
1568485737,2,75,4.00,28.21
1568485851,2,75,4.00,28.65
1568485963,2,75,4.01,29.01
1568486075,2,75,4.01,28.97
1568486190,2,75,4.01,28.81
1568486305,2,75,4.01,28.97
1568486420,2,75,4.01,29.25
1568486544,2,75,4.01,29.49
1568486660,2,76,4.01,29.25
1568486776,2,76,4.01,28.72
1568486892,2,76,4.01,28.40
1568487018,2,76,4.01,28.05
1568487135,2,76,4.01,28.16
1568487250,2,76,4.01,28.57
1568487367,2,76,4.01,28.67
1568487493,2,75,4.00,28.65
1568487608,2,75,4.00,28.02
1568487848,2,75,4.00,27.05
1568487963,2,75,4.01,26.90
1568488078,2,76,4.01,26.80
1568488193,2,76,4.02,26.97
1568488309,2,76,4.02,27.54
1568488425,2,77,4.02,27.92
1568488550,2,77,4.02,27.91
1568488675,2,77,4.02,27.92
1568488790,2,77,4.02,27.98
1568488906,2,77,4.02,27.88
1568489021,2,77,4.02,27.73
1568489137,2,77,4.02,27.72
1568489252,2,77,4.02,28.03
1568489377,2,78,4.02,28.58
1568489492,2,78,4.02,28.37
1568489607,2,78,4.02,28.41
1568489723,2,78,4.03,28.18
1568489848,2,78,4.03,28.37
1568489964,2,78,4.03,28.13
1568490080,2,78,4.03,27.98
1568490195,2,78,4.03,27.87
1568490310,2,78,4.03,27.86
1568490426,2,78,4.02,27.55
1568490542,2,77,4.02,27.28
1568490657,2,76,4.02,27.07
1568490771,2,76,4.02,26.91
1568490887,2,77,4.02,26.82
1568491002,2,77,4.02,26.76
1568491117,2,76,4.02,26.65
1568491232,2,77,4.02,26.59
1568491347,2,76,4.01,26.44
1568491462,2,76,4.02,26.10
1568491585,2,76,4.01,25.87
1568491700,2,75,4.01,25.70
1568491816,2,75,4.00,25.43
1568491931,2,75,4.00,25.17
1568492046,2,75,4.00,24.96
1568492162,2,75,4.00,24.75
1568492277,2,75,4.00,24.66
1568492392,2,75,4.00,24.65
1568492508,2,75,4.01,24.62
1568504987,2,73,3.99,20.23
1568505107,2,73,3.99,20.13
1568505220,2,73,3.98,20.16
1568505339,2,73,3.99,20.20
1568505451,2,73,3.99,20.22
1568505563,2,73,3.99,20.23
1568505675,2,73,3.99,20.27
1568505786,2,73,3.99,20.23
1568505897,2,73,3.98,20.17
1568506013,2,73,3.99,20.14
1568506124,2,73,3.99,20.10
1568506235,2,73,3.99,20.04
1568506346,2,73,3.99,20.02
1568506458,2,73,3.99,20.03
1568506573,2,73,3.99,19.97
1568506685,2,73,3.99,19.96
1568506799,2,73,3.98,19.93
1568506912,2,73,3.99,19.86
1568507024,2,71,3.99,19.82
1568507136,2,71,3.99,19.71
1568507248,2,73,3.99,19.63
1568507360,2,73,3.99,19.45
1568507472,2,73,3.98,19.28
1568507584,2,72,3.98,19.14
1568507696,2,72,3.98,18.99
1568507808,2,71,3.98,18.93
1568507920,2,72,3.98,18.97
1568508031,2,72,3.98,19.01
1568508142,2,72,3.98,19.06
1568508254,2,72,3.98,19.15
1568508366,2,72,3.98,19.22
1568508477,2,72,3.98,19.28
1568508589,2,72,3.98,19.31
1568508704,2,72,3.98,19.35
1568508816,2,72,3.98,19.34
1568508928,2,72,3.98,19.36
1568509040,2,72,3.98,19.50
1568509152,2,72,3.98,19.60
1568509267,2,72,3.98,19.59
1568509378,2,70,3.98,19.60
1568509490,2,72,3.98,19.67
1568509602,2,72,3.98,19.73
1568509727,2,72,3.97,19.78
1568509839,2,72,3.98,19.78
1568509958,2,72,3.98,19.77
1568510075,2,70,3.98,19.89
1568510187,2,72,3.98,19.94
1568510298,2,72,3.98,19.95
1568510411,2,71,3.97,19.96
1568510546,2,70,3.98,19.98
1568510663,2,72,3.97,20.01
1568510779,2,71,3.98,20.01
1568510894,2,71,3.98,19.99
1568511005,2,72,3.98,19.98
1568511120,2,70,3.98,19.97
1568511237,2,71,3.98,20.06
1568511351,2,71,3.98,20.17
1568511465,2,71,3.98,20.20
1568511577,2,71,3.98,20.23
1568511693,2,71,3.98,20.21
1568511806,2,71,3.97,20.24
1568511921,2,71,3.98,20.21
1568512038,2,72,3.98,20.17
1568512150,2,71,3.98,20.15
1568512262,2,71,3.98,20.21
1568512378,2,71,3.98,20.21
1568512493,2,71,3.98,20.20
1568512604,2,70,3.97,20.18
1568512721,2,71,3.98,20.17
1568512832,2,71,3.98,20.15
1568512945,2,70,3.97,20.10
1568513057,2,71,3.97,20.07
1568513168,2,71,3.97,20.08
1568513280,2,71,3.97,20.08
1568513393,2,71,3.97,20.04
1568513505,2,70,3.97,20.03
1568513617,2,70,3.97,20.01
1568513729,2,71,3.97,20.00
1568513845,2,70,3.97,19.99
1568513957,2,70,3.97,19.95
1568514069,2,70,3.97,19.89
1568514180,2,68,3.97,19.80
1568514292,2,71,3.97,19.78
1568514407,2,70,3.97,19.75
1568514518,2,70,3.97,19.73
1568514631,2,70,3.97,19.71
1568514743,2,70,3.97,19.72
1568514859,2,71,3.97,19.70
1568514971,2,70,3.97,19.64
1568515082,2,70,3.97,19.59
1568515199,2,70,3.97,19.56
1568515311,2,70,3.97,19.52
1568515427,2,70,3.96,19.47
1568515539,2,70,3.97,19.39
1568515650,2,70,3.97,19.27
1568515763,2,70,3.97,19.10
1568515878,2,70,3.97,19.03
1568515989,2,70,3.97,18.88
1568516110,2,70,3.96,18.70
1568516225,2,69,3.96,18.55
1568516340,2,70,3.96,18.49
1568516455,2,70,3.96,18.37
1568516567,2,70,3.97,18.32
1568516682,2,69,3.97,18.29
1568516796,2,70,3.96,18.32
1568516908,2,70,3.97,18.35
1568517018,2,69,3.97,18.41
1568517129,2,70,3.97,18.43
1568517242,2,70,3.97,18.57
1568517354,2,70,3.97,18.80
1568517466,2,70,3.97,18.88
1568517578,2,70,3.96,18.83
1568517689,2,70,3.96,18.73
1568517801,2,70,3.97,18.49
1568517913,2,70,3.97,18.21
1568518029,2,70,3.97,18.03
1568518140,2,70,3.97,17.94
1568518251,2,70,3.97,17.87
1568518362,2,70,3.97,18.01
1568518473,2,69,3.97,18.10
1568518584,2,70,3.97,18.08
1568518696,2,70,3.96,18.13
1568518809,2,69,3.97,18.22
1568518919,2,70,3.96,18.40
1568519032,2,69,3.96,18.38
1568519144,2,69,3.96,18.40
1568519259,2,69,3.96,18.45
1568519375,2,69,3.96,18.42
1568519486,2,69,3.96,18.37
1568519596,2,69,3.96,18.38
1568519707,2,69,3.96,18.42
1568519820,2,69,3.96,18.38
1568519934,2,69,3.96,18.33
1568520046,2,69,3.96,18.28
1568520157,2,69,3.96,18.27
1568520269,2,69,3.96,18.24
1568520385,2,69,3.96,18.18
1568520497,2,69,3.96,18.14
1568520608,2,69,3.96,18.05
1568520719,2,69,3.96,17.90
1568520834,2,69,3.96,17.79
1568520946,2,69,3.96,17.64
1568521057,2,70,3.96,17.61
1568521168,2,69,3.96,17.60
1568521284,2,69,3.95,17.56
1568521396,2,69,3.96,17.45
1568521511,2,69,3.96,17.30
1568521622,2,65,3.96,17.13
1568521733,2,69,3.96,17.17
1568521844,2,69,3.95,17.06
1568521957,2,69,3.96,16.93
1568522069,2,69,3.96,16.94
1568522190,2,69,3.96,17.12
1568522305,2,69,3.96,17.25
1568522417,2,69,3.95,17.22
1568522528,2,69,3.95,17.24
1568522641,2,69,3.95,17.29
1568522752,2,69,3.96,17.26
1568522868,2,69,3.95,17.27
1568522980,2,69,3.95,17.38
1568523092,2,69,3.95,17.41
1568523205,2,69,3.96,17.32
1568523315,2,69,3.96,17.21
1568523427,2,69,3.96,17.12
1568523543,2,69,3.96,17.08
1568523655,2,69,3.96,17.02
1568523771,2,69,3.96,16.97
1568523884,2,69,3.95,17.06
1568523996,2,69,3.96,17.17
1568524111,2,69,3.96,17.21
1568524226,2,69,3.96,17.21
1568524338,2,69,3.96,17.15
1568524454,2,69,3.96,17.05
1568524565,2,69,3.96,16.83
1568524677,2,69,3.95,16.75
1568524789,2,69,3.96,16.79
1568524901,2,69,3.96,16.86
1568525012,2,69,3.96,16.85
1568525124,2,69,3.95,16.83
1568525239,2,68,3.95,16.91
1568525354,2,68,3.95,16.90
1568525469,2,68,3.95,16.87
1568525584,2,68,3.95,16.86
1568525699,2,68,3.95,16.87
1568525814,2,68,3.95,16.86
1568525925,2,68,3.95,16.87
1568526036,2,68,3.95,16.90
1568526151,2,68,3.95,16.87
1568526266,2,68,3.95,16.83
1568526377,2,68,3.95,16.81
1568526492,2,69,3.95,16.72
1568526607,2,68,3.95,16.63
1568526718,2,68,3.95,16.62
1568526830,2,68,3.95,16.58
1568526945,2,68,3.95,16.46
1568527056,2,69,3.94,16.34
1568527168,2,68,3.95,16.25
1568527283,2,68,3.95,16.12
1568527398,2,68,3.94,15.96
1568527513,2,68,3.95,15.83
1568527624,2,68,3.95,15.74
1568527736,2,68,3.95,15.77
1568527851,2,68,3.95,15.87
1568527966,2,68,3.95,15.94
1568528081,2,68,3.94,15.97
1568528192,2,68,3.95,16.05
1568528306,2,68,3.95,15.99
1568528421,2,68,3.94,15.79
1568528536,2,68,3.94,15.72
1568528651,2,68,3.94,15.64
1568528762,2,68,3.94,15.50
1568528877,2,68,3.94,15.40
1568528988,2,68,3.95,15.41
1568529099,2,68,3.95,15.47
1568529210,2,68,3.95,15.44
1568529321,2,68,3.94,15.43
1568529435,2,68,3.95,15.32
1568529550,2,68,3.95,15.16
1568529662,2,68,3.95,15.09
1568529773,2,68,3.95,15.08
1568529884,2,68,3.95,15.01
1568530000,2,68,3.95,14.88
1568530112,2,68,3.94,14.92
1568530227,2,68,3.95,14.92
1568530338,2,68,3.95,14.78
1568530454,2,68,3.95,14.76
1568530569,2,68,3.95,14.81
1568530680,2,68,3.95,14.89
1568530795,2,68,3.94,14.99
1568530906,2,68,3.95,15.07
1568531022,2,68,3.94,15.02
1568531134,2,68,3.95,14.88
1568531246,2,68,3.95,14.75
1568531357,2,68,3.95,14.84
1568531468,2,67,3.94,15.00
1568531581,2,67,3.94,15.27
1568531693,2,68,3.94,15.44
1568531805,2,68,3.94,15.80
1568531917,2,67,3.94,16.02
1568532029,2,67,3.94,16.20
1568532141,2,67,3.94,16.33
1568532256,2,67,3.94,16.41
1568532368,2,67,3.94,16.51
1568532479,2,67,3.94,16.57
1568532594,2,68,3.94,16.51
1568532710,2,66,3.94,16.39
1568532821,2,67,3.94,16.28
1568532936,2,67,3.94,16.27
1568533048,2,68,3.94,16.25
1568533159,2,67,3.94,16.13
1568533274,2,68,3.93,16.20
1568533386,2,67,3.94,16.14
1568533498,2,67,3.94,16.14
1568533610,2,67,3.94,16.06
1568533722,2,67,3.94,16.01
1568533838,2,67,3.94,15.97
1568533950,2,67,3.94,15.91
1568534066,2,66,3.93,15.90
1568534181,2,67,3.94,15.76
1568534296,2,67,3.94,15.65
1568534419,2,66,3.93,15.41
1568534531,2,66,3.93,15.20
1568534642,2,67,3.94,14.98
1568534754,2,66,3.93,14.81
1568534870,2,66,3.93,14.81
1568534982,2,66,3.93,14.87
1568535094,2,66,3.93,14.89
1568535206,2,65,3.94,14.94
1568535318,2,66,3.94,14.82
1568535429,2,66,3.94,14.86
1568535544,2,66,3.94,14.92
1568535656,2,65,3.94,15.01
1568535771,2,66,3.93,14.98
1568535883,2,66,3.94,15.08
1568535999,2,66,3.93,15.24
1568536114,2,66,3.93,15.33
1568536226,2,66,3.94,15.35
1568536342,2,66,3.94,15.42
1568536453,2,66,3.94,15.43
1568536569,2,66,3.93,15.44
1568536685,2,66,3.93,15.48
1568536796,2,66,3.94,15.44
1568536907,2,66,3.94,15.27
1568537022,2,66,3.93,15.16
1568537133,2,66,3.93,15.09
1568537248,2,66,3.94,15.08
1568537364,2,65,3.94,15.01
1568537475,2,65,3.93,14.90
1568537591,2,65,3.93,14.82
1568537706,2,65,3.93,14.76
1568537818,2,65,3.93,14.67
1568537930,2,65,3.93,14.60
1568538042,2,65,3.93,14.73
1568538154,2,65,3.93,14.77
1568538265,2,65,3.93,14.65
1568538377,2,65,3.93,14.65
1568538488,2,65,3.93,14.66
1568538604,2,65,3.93,14.68
1568538719,2,65,3.93,14.73
1568538835,2,65,3.93,14.76
1568538950,2,65,3.93,14.82
1568539061,2,65,3.93,14.93
1568539172,2,65,3.93,14.94
1568539297,2,65,3.93,14.87
1568539412,2,65,3.93,14.83
1568539523,2,65,3.93,14.86
1568539634,2,65,3.93,14.96
1568539745,2,65,3.93,14.98
1568539856,2,65,3.93,14.98
1568539967,2,65,3.93,14.86
1568540088,2,65,3.93,14.78
1568540199,2,65,3.93,14.77
1568540310,2,65,3.92,14.76
1568540421,2,65,3.92,14.73
1568540532,2,65,3.93,14.60
1568540647,2,65,3.93,14.42
1568540762,2,65,3.92,14.25
1568540873,2,65,3.93,14.27
1568540984,2,65,3.92,14.37
1568541099,2,65,3.93,14.33
1568541214,2,65,3.93,14.48
1568541329,2,65,3.92,14.57
1568541440,2,65,3.93,14.56
1568541552,2,65,3.93,14.57
1568541667,2,65,3.92,14.53
1568541778,2,65,3.93,14.50
1568541890,2,65,3.92,14.51
1568542006,2,65,3.92,14.50
1568542122,2,65,3.93,14.45
1568542234,2,65,3.92,14.50
1568542350,2,65,3.92,14.47
1568542466,2,65,3.92,14.53
1568542581,2,65,3.93,14.61
1568542697,2,65,3.93,14.60
1568542808,2,65,3.92,14.60
1568542923,2,65,3.93,14.48
1568543034,2,65,3.92,14.22
1568543149,2,65,3.92,14.03
1568543261,2,65,3.92,13.81
1568543376,2,65,3.92,13.84
1568543492,2,65,3.92,13.96
1568543604,2,65,3.93,13.95
1568543716,2,65,3.92,13.94
1568543828,2,65,3.92,13.94
1568543943,2,65,3.92,13.92
1568544058,2,64,3.92,13.84
1568544173,2,65,3.92,13.78
1568544284,2,64,3.92,13.82
1568544407,2,64,3.92,13.75
1568544519,2,64,3.92,13.65
1568544635,2,64,3.92,13.60
1568544747,2,64,3.92,13.83
1568544859,2,64,3.92,14.10
1568544975,2,64,3.92,14.27
1568545086,2,64,3.92,14.47
1568545197,2,64,3.92,14.57
1568545312,2,64,3.92,14.57
1568545428,2,64,3.92,14.59
1568545543,2,64,3.92,14.59
1568545654,2,64,3.92,14.58
1568545769,2,64,3.92,14.64
1568545881,2,64,3.92,14.64
1568545997,2,64,3.92,14.62
1568546109,2,64,3.92,14.66
1568546225,2,64,3.92,14.79
1568546336,2,64,3.92,14.84
1568546448,2,64,3.92,14.85
1568546559,2,64,3.92,14.71
1568546674,2,64,3.92,14.69
1568546789,2,64,3.92,14.74
1568546904,2,64,3.92,14.83
1568547019,2,65,3.92,14.75
1568547130,2,64,3.92,14.82
1568547241,2,65,3.92,14.92
1568547352,2,66,3.92,14.93
1568547467,2,65,3.92,14.98
1568547579,2,64,3.92,15.06
1568547694,2,64,3.93,15.15
1568547809,2,64,3.92,15.15
1568547924,2,64,3.92,15.20
1568548035,2,64,3.94,15.15
1568548150,2,65,3.93,15.19
1568548261,2,65,3.92,15.39
1568548376,2,63,3.92,15.58
1568548491,2,64,3.94,15.63
1568548606,2,66,3.93,15.69
1568548717,2,67,3.94,15.79
1568548832,2,65,3.95,15.82
1568548947,2,67,3.92,15.88
1568549059,2,64,3.92,15.99
1568549170,2,67,3.93,16.17
1568549281,2,67,3.93,16.34
1568549392,2,67,3.95,16.50
1568549507,2,64,3.93,16.67
1568549622,2,65,3.94,16.84
1568549733,2,67,3.93,16.97
1568549844,2,67,3.94,17.09
1568549955,2,67,3.93,17.25
1568550066,2,65,3.94,17.36
1568550181,2,66,3.95,17.54
1568550292,2,65,3.92,17.75
1568550407,2,66,3.94,17.99
1568550518,2,65,3.94,18.17
1568550633,2,66,3.94,18.29
1568550744,2,67,3.94,18.36
1568550855,2,67,3.94,18.39
1568550966,2,68,3.94,18.53
1568551077,2,68,3.94,18.77
1568551188,2,68,3.95,19.05
1568551299,2,68,3.95,19.36
1568551414,2,68,3.95,19.61
1568551525,2,67,3.95,19.78
1568551636,2,68,3.95,19.91
1568551751,2,68,3.95,20.04
1568551863,2,68,3.95,20.20
1568551978,2,68,3.95,20.33
1568552089,2,68,3.95,20.38
1568552200,2,69,3.95,20.41
1568552315,2,69,3.95,20.55
1568552426,2,69,3.95,20.74
1568552538,2,69,3.96,20.87
1568552650,2,69,3.96,20.99
1568552765,2,69,3.96,21.07
1568552876,2,69,3.96,21.12
1568552987,2,69,3.96,21.17
1568553099,2,69,3.96,21.20
1568553214,2,69,3.96,21.21
1568553329,2,69,3.96,21.25
1568553445,2,69,3.96,21.28
1568553561,2,69,3.96,21.32
1568553676,2,69,3.96,21.41
1568553788,2,69,3.96,21.46
1568553903,2,69,3.96,21.54
1568554015,2,69,3.96,21.59
1568554148,2,70,3.96,21.67
1568554259,2,70,3.96,21.74
1568554370,2,70,3.97,21.84
1568554481,2,70,3.97,21.98
1568554593,2,70,3.97,22.14
1568554705,2,70,3.97,22.21
1568554824,2,70,3.97,22.27
1568554935,2,70,3.97,22.33
1568555046,2,70,3.97,22.46
1568555162,2,70,3.97,22.53
1568555273,2,70,3.97,22.57
1568555388,2,71,3.98,22.69
1568555499,2,71,3.98,22.57
1568555610,2,71,3.98,22.77
1568555721,2,71,3.98,23.08
1568555833,2,71,3.98,23.03
1568555948,2,72,3.98,23.01
1568556059,2,72,3.98,22.89
1568556174,2,71,3.98,22.76
1568556290,2,71,3.98,22.66
1568556406,2,72,3.98,22.70
1568556521,2,72,3.98,22.90
1568556633,2,73,3.98,23.11
1568556754,2,72,3.98,23.23
1568556866,2,73,3.98,23.34
1568556977,2,73,3.98,23.47
1568557089,2,73,3.98,23.43
1568557201,2,73,3.99,23.38
1568557312,2,73,3.99,23.44
1568557426,2,73,3.99,23.64
1568557537,2,73,3.98,23.66
1568557648,2,72,3.98,23.76
1568557759,2,73,3.98,23.59
1568557870,2,73,3.99,23.32
1568557981,2,73,3.99,23.36
1568558092,2,73,3.98,23.46
1568558204,2,73,3.99,23.51
